School_ID,Short_Name,Long_Name,School_Type,Primary_Category,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Program_Type,Application_Requirements,Program_Selections,Subprograms,How_To_Apply,Deadline,School_Latitude,School_Longitude,Location
610300,WESTCOTT,Oliver S Westcott Elementary School,Neighborhood,ES,409 W 80TH ST,Chicago,Illinois,60620,7735353090,7735353099,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610300,http://westcott.cps.edu,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.748868,-87.634751,"409 W 80TH ST
Chicago, Illinois 60620
(41.748868, -87.634751)"
400023,CICS - AVALON/SOUTH SHORE,CICS - Avalon/South Shore,Charter,ES,1501 E 83RD PL,Chicago,Illinois,60619,7737210858,7737310142,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400023,http://www.regenerationschools.org/cics-avalon/,Charter,None,Applicants are selected through a lottery process. Contact school for more details.,,Contact school,Contact school,41.743179,-87.587928,"1501 E 83RD PL
Chicago, Illinois 60619
(41.743179, -87.587928)"
400060,AHS - PASSAGES,Asian Human Services - Passages Charter School,Charter,ES,1643 W BRYN MAWR AVE,Chicago,Illinois,60660,7734333530,7737693229,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400060,http://www.passagescharterschool.com,Charter,None,Applicants are selected through a lottery process. Contact school for more details.,,Contact school,"December 15, 2017",41.983371,-87.67116,"1643 W BRYN MAWR AVE
Chicago, Illinois 60660
(41.983371, -87.67116)"
400179,NOBLE - MANSUETO HS,Noble Mansueto High School,Charter,HS,2911 W 47TH,Chicago,Illinois,60632,7733498200,7734090440,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400179,http://mansuetohighschool.noblenetwork.org/,General Education,None,Students are randomly selected by computerized lottery. Contact the school for additional information.,,Access online high school application or paper high school application at go.cps.edu.,Contact school,41.800136,-87.728003,"2911 W 47TH
Chicago, Illinois 60632
(41.800136, -87.728003)"
610131,PLAMONDON,Ambrose Plamondon Elementary School,Neighborhood,ES,2642 W 15TH PL,Chicago,Illinois,60608,7735341789,7735341858,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610131,http://plamondon.cps.edu,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.860259,-87.692526,"2642 W 15TH PL
Chicago, Illinois 60608
(41.860259, -87.692526)"
610530,SOUTH SHORE ES,South Shore Fine Arts Academy,Small,ES,1415 E 70TH ST,Chicago,Illinois,60637,7735358340,7735358341,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610530,http://www.southshorefinearts.org,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.767755,-87.590396,"1415 E 70TH ST
Chicago, Illinois 60637
(41.767755, -87.590396)"
609851,CHALMERS,Thomas Chalmers Specialty Elementary School,Neighborhood,ES,2745 W ROOSEVELT RD,Chicago,Illinois,60608,7735341720,7735341718,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609851,http://chalmers.auslchicago.org,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.866435,-87.695259,"2745 W ROOSEVELT RD
Chicago, Illinois 60608
(41.866435, -87.695259)"
610021,CASALS,Pablo Casals Elementary School,Neighborhood,ES,3501 W POTOMAC AVE,Chicago,Illinois,60651,7735344444,7735344559,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610021,http://casals.auslchicago.org,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.904503,-87.714234,"3501 W POTOMAC AVE
Chicago, Illinois 60651
(41.904503, -87.714234)"
400025,CICS - BUCKTOWN,CICS - Bucktown,Charter,ES,2235 N HAMILTON AVE,Chicago,Illinois,60647,7736453321,7736453327,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400025,http://www.cicsbucktown.org/,Charter,None,Applicants are selected through a lottery process. Contact school for more details.,,Contact school,Contact school,41.922415,-87.681358,"2235 N HAMILTON AVE
Chicago, Illinois 60647
(41.922415, -87.681358)"
610548,STEM,STEM Magnet Academy,Magnet,ES,1522 W FILLMORE ST,Chicago,Illinois,60607,7735347300,7735347302,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610548,http://www.STEMMagnetAcademy.com,Citywide Magnet,None,"Students must submit a Standard Elementary Schools application between October and December. Applicants are selected by computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year. After siblings are accommodated, 40% of remaining seats for the entry-grade level are allocated for applicants who live within a 1.5 mile radius of the school, and remaining entry-grade level seats are evenly distributed among the four socio-economic tiers. For all grades other than the entry-grade level, seats remaining after siblings are accommodated are filled through a general computerized lottery.",,Students can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.868576,-87.664969,"1522 W FILLMORE ST
Chicago, Illinois 60607
(41.868576, -87.664969)"
609997,HOLMES,Oliver Wendell Holmes Elementary School,Neighborhood,ES,955 W GARFIELD BLVD,Chicago,Illinois,60621,7735359025,7735359127,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609997,,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.  Students who live outside of the school's attendance boundary must submit a Standard Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year.",,Students who live outside of the school's attendance boundary can apply online or via paper Standard Elementary Schools application by visiting go.cps.edu.,"December 15, 2017",41.793788,-87.649795,"955 W GARFIELD BLVD
Chicago, Illinois 60621
(41.793788, -87.649795)"
